[START]
(34, 20)
(34, 21)
(34, 22)
(34, 23)
(35, 26)
(35, 27)
(36, 30)
(36, 31)
(36, 32)
(37, 35)
(37, 36)
(37, 37)
(38, 40)
(38, 41)
(39, 44)
(40, 45)
(41, 46)
(41, 48)
(42, 49)
(43, 50)
(43, 51)
(44, 52)
(46, 52)
(47, 52)
(49, 52)
(50, 51)
(51, 50)
(52, 50)
(53, 48)
(54, 47)
(55, 46)
(56, 44)
(57, 44)
(57, 43)
(58, 41)
(59, 39)
(59, 38)
(59, 36)
(60, 35)
(61, 34)
(61, 33)
(61, 32)
(61, 30)
(62, 28)
(63, 28)
(63, 27)
(63, 26)
(63, 25)
(63, 24)
(64, 23)
(64, 22)
(64, 21)
(65, 20)
(66, 20)
(67, 19)
[END]
