[START]
(71, 17)
(70, 17)
(69, 17)
(67, 18)
(66, 18)
(65, 18)
(64, 18)
(62, 19)
(61, 19)
(59, 20)
(58, 21)
(57, 21)
(56, 22)
(55, 23)
(54, 24)
(53, 25)
(53, 26)
(53, 27)
(53, 28)
(53, 29)
(53, 30)
(53, 31)
(53, 33)
(53, 34)
(53, 36)
(54, 38)
(55, 39)
(56, 41)
(58, 43)
(61, 44)
(63, 45)
(64, 46)
(66, 47)
(67, 47)
(69, 48)
(70, 48)
(71, 48)
(72, 48)
(72, 46)
(72, 45)
(72, 44)
(72, 42)
(72, 41)
(72, 40)
(72, 38)
(70, 37)
(69, 36)
(67, 36)
(66, 35)
(65, 34)
(64, 34)
(64, 33)
(63, 33)
(62, 33)
(61, 32)
(60, 32)
(58, 32)
(56, 33)
(55, 33)
(54, 33)
(53, 33)
(54, 33)
[END]
