[START]
(47, 12)
(47, 13)
(47, 16)
(48, 20)
(48, 22)
(48, 26)
(49, 30)
(50, 33)
(50, 35)
(50, 38)
(51, 42)
(52, 44)
(52, 46)
(52, 49)
(52, 50)
(52, 51)
(52, 52)
(52, 55)
(52, 56)
(52, 58)
(52, 59)
(52, 61)
(52, 62)
[END]
[START]
(50, 17)
(52, 17)
(54, 17)
(56, 17)
(58, 17)
(60, 17)
(61, 17)
(63, 17)
(65, 17)
(66, 17)
(68, 17)
(70, 17)
(71, 17)
(73, 18)
(74, 18)
(75, 18)
(76, 18)
(77, 18)
(78, 18)
[END]
[START]
(48, 40)
(49, 40)
(51, 40)
(52, 41)
(53, 41)
(54, 41)
(56, 42)
(57, 42)
(58, 42)
(59, 42)
(60, 42)
(61, 42)
(62, 42)
(64, 42)
(66, 42)
(67, 42)
(69, 42)
(71, 42)
(72, 42)
[END]
