[START]
(44, 12)
(44, 14)
(44, 16)
(43, 21)
(42, 24)
(42, 26)
(42, 28)
(42, 31)
(42, 33)
(42, 35)
(42, 37)
(42, 39)
(42, 41)
(42, 43)
(42, 44)
(42, 45)
(42, 46)
(42, 47)
(42, 48)
(42, 49)
(42, 50)
(42, 51)
(42, 52)
(42, 53)
(42, 54)
(42, 53)
(42, 52)
[END]
[START]
(45, 17)
(46, 16)
(47, 16)
(48, 16)
(50, 16)
(52, 16)
(54, 16)
(55, 16)
(56, 16)
(58, 16)
(60, 16)
(61, 16)
(62, 16)
(63, 16)
(66, 16)
(68, 16)
(69, 16)
(70, 16)
(71, 16)
(72, 16)
(73, 16)
[END]
[START]
(44, 34)
(46, 34)
(47, 35)
(48, 35)
(50, 35)
(53, 36)
(54, 36)
(55, 36)
(58, 37)
(59, 37)
(60, 37)
(61, 37)
(63, 37)
(64, 38)
(65, 38)
(66, 38)
[END]
