[START]
(56, 28)
(55, 28)
(54, 27)
(52, 26)
(51, 25)
(50, 24)
(50, 23)
(49, 22)
(48, 20)
(48, 19)
(48, 18)
(48, 17)
(48, 16)
(48, 15)
(48, 14)
(48, 12)
(48, 11)
(48, 10)
(48, 9)
(49, 9)
(51, 8)
(52, 8)
(53, 8)
(55, 8)
(57, 9)
(58, 9)
(59, 10)
(61, 10)
(61, 11)
(62, 12)
(62, 14)
(63, 15)
(63, 16)
(63, 17)
(63, 19)
(63, 20)
(63, 21)
(63, 23)
(63, 24)
(63, 25)
(63, 27)
(62, 28)
(61, 30)
(60, 30)
(59, 31)
(57, 32)
(57, 33)
(56, 33)
(55, 33)
(55, 34)
(53, 34)
(53, 35)
(52, 36)
(51, 37)
(51, 38)
(51, 40)
(51, 41)
(52, 43)
(52, 45)
(53, 46)
(54, 47)
(55, 47)
(56, 47)
(57, 47)
(58, 47)
(59, 47)
(60, 47)
(61, 47)
(63, 47)
(63, 46)
(64, 45)
(65, 44)
(65, 43)
(65, 42)
(65, 41)
(65, 40)
(65, 39)
(65, 38)
(65, 37)
(65, 36)
(65, 35)
(65, 34)
(64, 33)
(63, 32)
(62, 31)
(62, 30)
(60, 29)
(59, 28)
(58, 27)
(56, 27)
(56, 26)
(54, 25)
[END]
