[START]
(39, 12)
(38, 14)
(37, 16)
(37, 19)
(37, 21)
(37, 24)
(36, 26)
(35, 29)
(35, 31)
(34, 35)
(34, 38)
(33, 41)
(33, 42)
(33, 44)
(32, 47)
(31, 49)
(31, 50)
(31, 51)
(31, 52)
(31, 53)
[END]
[START]
(42, 10)
(43, 9)
(44, 9)
(45, 9)
(46, 9)
(47, 9)
(48, 9)
(49, 9)
(51, 9)
(52, 9)
(53, 9)
(54, 9)
(56, 9)
(58, 10)
(59, 11)
(60, 12)
(60, 13)
(60, 14)
(60, 15)
(60, 16)
(60, 17)
(60, 18)
(59, 19)
(58, 19)
(57, 20)
(57, 21)
(56, 21)
(56, 22)
(55, 22)
(52, 23)
(51, 24)
(50, 24)
(48, 25)
(48, 26)
(47, 26)
(45, 26)
(44, 26)
(42, 27)
(41, 28)
(40, 28)
(39, 28)
(38, 28)
(37, 28)
(36, 28)
(35, 28)
[END]
