[START]
(43, 13)
(43, 16)
(43, 17)
(43, 20)
(44, 22)
(44, 23)
(44, 25)
(44, 26)
(44, 28)
(44, 30)
(44, 32)
(44, 35)
(45, 38)
(45, 40)
(46, 42)
(46, 44)
(46, 45)
(46, 46)
(47, 47)
[END]
[START]
(49, 14)
(50, 14)
(51, 14)
(53, 14)
(56, 14)
(59, 15)
(62, 16)
(64, 17)
(68, 18)
(70, 19)
(71, 20)
(73, 20)
(74, 21)
(75, 22)
(75, 23)
(74, 25)
(74, 26)
(74, 28)
(73, 28)
(72, 30)
(71, 30)
(69, 31)
(68, 32)
(67, 32)
(66, 32)
(64, 33)
(63, 33)
(62, 33)
(61, 33)
(60, 33)
(58, 33)
(57, 33)
(55, 33)
(54, 33)
(53, 33)
(52, 32)
[END]
[START]
(52, 33)
(54, 34)
(56, 35)
(59, 37)
(61, 39)
(63, 40)
(65, 42)
(66, 43)
(68, 45)
(69, 45)
(70, 46)
(71, 47)
(72, 47)
(74, 48)
(76, 49)
(77, 49)
(78, 49)
[END]
