[START]
(63, 17)
(62, 17)
(61, 17)
(60, 17)
(59, 17)
(58, 17)
(56, 17)
(54, 17)
(53, 17)
(51, 17)
(50, 17)
(48, 17)
(47, 17)
(46, 18)
(45, 18)
(43, 18)
(42, 19)
(41, 20)
(38, 20)
(38, 21)
(36, 22)
(35, 22)
(35, 23)
(34, 24)
(34, 25)
(34, 26)
(33, 28)
(33, 29)
(33, 30)
(33, 33)
(33, 35)
(33, 36)
(33, 37)
(34, 39)
(34, 40)
(35, 42)
(36, 44)
(38, 44)
(39, 45)
(40, 45)
(41, 45)
(44, 45)
(45, 45)
(47, 45)
(48, 45)
(50, 45)
(51, 45)
(52, 45)
(54, 44)
(55, 44)
(56, 43)
(58, 42)
(58, 41)
(59, 40)
(60, 38)
(61, 36)
(61, 34)
(62, 32)
(63, 31)
(63, 30)
(63, 29)
(63, 27)
(63, 26)
(63, 25)
(63, 23)
(63, 22)
(63, 21)
(63, 20)
(63, 19)
(62, 18)
(62, 17)
[END]
