[START]
(76, 23)
(75, 23)
(72, 22)
(71, 21)
(70, 21)
(68, 21)
(67, 21)
(66, 21)
(65, 21)
(63, 21)
(62, 21)
(61, 21)
(59, 20)
(58, 19)
(57, 19)
(56, 19)
(54, 19)
(53, 19)
(52, 19)
(51, 19)
(49, 19)
(48, 20)
(47, 21)
(46, 22)
(45, 23)
(44, 24)
(44, 25)
(44, 26)
(44, 27)
(44, 28)
(44, 29)
(44, 30)
(44, 31)
(44, 32)
(43, 34)
(43, 35)
(43, 36)
(43, 37)
(43, 38)
(43, 39)
(43, 40)
(43, 41)
(44, 42)
(45, 43)
(46, 43)
(47, 44)
(48, 45)
(50, 45)
(51, 46)
(52, 46)
(54, 47)
(55, 47)
(55, 48)
(56, 48)
(58, 49)
(59, 49)
(60, 49)
(62, 49)
(64, 50)
(65, 50)
(67, 50)
(69, 50)
(70, 50)
(71, 50)
(72, 50)
(73, 50)
[END]
