[START]
(65, 12)
(64, 12)
(63, 12)
(61, 12)
(60, 12)
(59, 12)
(57, 13)
(56, 13)
(55, 13)
(53, 14)
(52, 14)
(51, 15)
(50, 15)
(50, 16)
(49, 16)
(49, 17)
(48, 18)
(48, 19)
(47, 20)
(46, 21)
(46, 22)
(45, 25)
(44, 26)
(43, 27)
(42, 29)
(41, 30)
(40, 32)
(39, 34)
(39, 36)
(38, 38)
(37, 39)
(37, 40)
(37, 41)
(37, 42)
(36, 43)
(36, 44)
(37, 45)
(37, 46)
(38, 46)
(38, 47)
(39, 47)
(42, 48)
(44, 49)
(47, 49)
(48, 50)
(49, 50)
(50, 50)
(51, 50)
(52, 50)
(54, 50)
(55, 50)
(56, 50)
(57, 50)
(59, 49)
(61, 49)
(63, 48)
(64, 47)
(65, 47)
(66, 47)
(66, 46)
(67, 45)
(68, 43)
(68, 42)
(68, 41)
(68, 40)
(68, 39)
(68, 38)
(68, 37)
(68, 36)
(68, 35)
(67, 35)
(67, 34)
(66, 33)
(65, 33)
[END]
[START]
(59, 34)
(61, 34)
(63, 35)
(64, 35)
(65, 35)
(67, 36)
(68, 36)
(69, 36)
(70, 36)
(71, 36)
(71, 37)
(71, 38)
(71, 41)
(71, 43)
(71, 45)
(71, 47)
(71, 49)
(71, 50)
(71, 52)
(71, 53)
(71, 54)
[END]
