[START]
(68, 16)
(66, 16)
(61, 15)
(59, 15)
(57, 14)
(56, 14)
(54, 14)
(52, 14)
(51, 14)
(49, 14)
(48, 14)
(46, 14)
(45, 14)
(44, 14)
(42, 15)
(41, 15)
(40, 16)
(40, 17)
(40, 18)
(39, 20)
(39, 21)
(39, 22)
(39, 23)
(39, 24)
(39, 26)
(39, 27)
(39, 28)
(40, 30)
(42, 31)
(44, 32)
(46, 33)
(48, 34)
(51, 34)
(52, 35)
(53, 36)
(55, 36)
(56, 37)
(57, 37)
(59, 37)
(60, 37)
(62, 37)
(63, 37)
(64, 37)
(65, 37)
(66, 38)
(67, 38)
(68, 38)
(69, 38)
(69, 39)
(69, 40)
(69, 41)
(69, 43)
(68, 44)
(67, 45)
(66, 46)
(65, 47)
(64, 48)
(63, 48)
(60, 49)
(59, 49)
(56, 50)
(53, 51)
(51, 51)
(49, 51)
(47, 51)
(45, 51)
(44, 51)
(43, 51)
(42, 51)
(41, 51)
(40, 51)
(38, 50)
(38, 49)
[END]
