[START]
(37, 17)
(38, 21)
(38, 23)
(39, 26)
(40, 29)
(41, 31)
(41, 34)
(43, 37)
(44, 40)
(44, 42)
(44, 43)
(45, 45)
(46, 47)
(46, 49)
(47, 51)
(48, 53)
(49, 55)
(50, 56)
(51, 56)
(51, 57)
(52, 57)
(53, 57)
(56, 56)
(57, 55)
(59, 54)
(62, 52)
(65, 49)
(68, 46)
(72, 43)
(76, 39)
(80, 34)
(82, 31)
(84, 28)
(87, 26)
(88, 24)
(89, 23)
(90, 22)
(90, 21)
(91, 19)
(91, 18)
(91, 17)
(92, 16)
[END]
