[START]
(41, 12)
(41, 14)
(41, 16)
(41, 19)
(42, 23)
(43, 26)
(43, 28)
(43, 30)
(43, 32)
(43, 34)
(43, 36)
(43, 38)
(43, 39)
(43, 40)
(43, 41)
(43, 42)
(43, 43)
[END]
[START]
(44, 14)
(45, 14)
(47, 14)
(49, 15)
(51, 15)
(52, 15)
(54, 15)
(55, 15)
(57, 15)
(58, 15)
(59, 15)
(61, 15)
(63, 15)
(64, 15)
(65, 15)
(66, 15)
(67, 15)
(68, 15)
[END]
[START]
(43, 31)
(45, 32)
(47, 32)
(49, 32)
(52, 32)
(55, 32)
(58, 32)
(62, 33)
(65, 34)
(67, 34)
(69, 34)
(70, 34)
(71, 34)
(72, 34)
[END]
[START]
(48, 43)
(51, 44)
(52, 44)
(54, 44)
(57, 44)
(60, 44)
(63, 45)
(64, 45)
(67, 45)
(70, 46)
(71, 46)
(73, 46)
(74, 46)
(75, 46)
[END]
