[START]
(27, 19)
(27, 20)
(29, 21)
(30, 23)
(32, 25)
(33, 26)
(34, 28)
(35, 30)
(36, 32)
(37, 34)
(39, 36)
(40, 39)
(42, 41)
(43, 42)
(43, 44)
(44, 46)
(45, 46)
(46, 46)
(47, 45)
(47, 44)
(49, 43)
(50, 40)
(52, 38)
(53, 35)
(54, 32)
(56, 30)
(57, 28)
(59, 25)
(59, 23)
(60, 22)
(61, 21)
(61, 20)
(62, 19)
(62, 21)
(63, 22)
(64, 24)
(65, 26)
(65, 29)
(67, 31)
(68, 33)
(69, 35)
(70, 38)
(71, 40)
(72, 42)
(73, 43)
(73, 44)
(74, 44)
(75, 43)
(76, 42)
(77, 40)
(79, 37)
(82, 33)
(84, 29)
(87, 24)
(90, 19)
(93, 13)
(96, 9)
(97, 6)
(99, 4)
(99, 1)
(100, 1)
(100, 0)
[END]
