[START]
(26, 19)
(27, 22)
(28, 24)
(29, 26)
(30, 28)
(31, 30)
(32, 33)
(32, 35)
(34, 36)
(34, 38)
(35, 38)
(36, 39)
(37, 40)
(38, 39)
(39, 39)
(40, 37)
(41, 36)
(44, 33)
(45, 31)
(48, 29)
(50, 27)
(52, 24)
(54, 22)
(56, 20)
(57, 17)
(59, 15)
(60, 14)
(60, 12)
(61, 12)
(62, 14)
(62, 17)
(64, 20)
(65, 22)
(65, 24)
(65, 25)
(65, 28)
(66, 32)
(67, 34)
(68, 36)
(68, 37)
(68, 39)
(69, 39)
(69, 40)
(71, 39)
(72, 37)
(74, 35)
(75, 31)
(77, 28)
(78, 27)
(80, 23)
(81, 21)
(82, 19)
(84, 18)
(84, 16)
(86, 15)
(86, 13)
(87, 13)
(88, 12)
(88, 11)
(89, 10)
(90, 8)
(91, 7)
[END]
