[START]
(35, 17)
(35, 18)
(35, 21)
(36, 24)
(36, 25)
(36, 27)
(36, 30)
(36, 33)
(36, 35)
(36, 37)
(36, 39)
(36, 41)
(36, 43)
(36, 45)
[END]
[START]
(39, 14)
(40, 16)
(42, 17)
(43, 19)
(45, 22)
(47, 24)
(49, 26)
(51, 28)
(52, 31)
(54, 32)
(54, 33)
(56, 33)
(56, 34)
(57, 34)
(58, 34)
(59, 33)
(60, 33)
(60, 31)
(61, 31)
(61, 30)
(63, 27)
(64, 25)
(66, 23)
(67, 21)
(68, 18)
(70, 17)
(70, 16)
(71, 16)
(71, 15)
(72, 14)
(73, 13)
(74, 12)
[END]
[START]
(74, 13)
(74, 14)
(74, 16)
(73, 20)
(72, 23)
(72, 26)
(72, 29)
(72, 32)
(72, 34)
(72, 37)
(72, 40)
(72, 41)
(72, 43)
(72, 45)
(72, 47)
(72, 48)
(72, 47)
[END]
