[START]
(54, 15)
(52, 18)
(51, 20)
(50, 23)
(49, 27)
(48, 30)
(46, 32)
(46, 34)
(45, 36)
(45, 37)
(44, 39)
(43, 40)
(43, 42)
(43, 43)
(42, 45)
(41, 46)
(41, 48)
(41, 49)
[END]
[START]
(54, 15)
(56, 16)
(56, 17)
(58, 20)
(59, 21)
(61, 22)
(62, 25)
(65, 27)
(66, 30)
(68, 32)
(70, 35)
(71, 37)
(72, 39)
(74, 42)
(75, 44)
(76, 45)
(77, 47)
(78, 48)
(79, 49)
(79, 50)
(80, 51)
(80, 52)
[END]
[START]
(50, 33)
(52, 33)
(53, 33)
(55, 33)
(57, 33)
(59, 33)
(60, 33)
(61, 33)
(62, 33)
(64, 33)
(65, 33)
(66, 33)
(67, 33)
(69, 33)
(70, 33)
[END]
