[START]
(56, 13)
(55, 14)
(53, 15)
(52, 18)
(50, 20)
(49, 23)
(46, 27)
(43, 31)
(42, 35)
(39, 39)
(36, 43)
(35, 45)
(33, 48)
(32, 50)
(31, 53)
(30, 55)
(29, 56)
(28, 58)
(27, 59)
(27, 60)
[END]
[START]
(58, 15)
(59, 16)
(60, 18)
(63, 20)
(64, 21)
(66, 24)
(66, 25)
(68, 27)
(69, 29)
(70, 32)
(72, 34)
(74, 36)
(76, 40)
(79, 43)
(80, 44)
(82, 46)
(83, 48)
(84, 49)
(85, 49)
(85, 50)
(85, 51)
(85, 52)
(86, 53)
(87, 54)
(88, 54)
(88, 56)
(89, 57)
(89, 58)
(90, 59)
[END]
[START]
(48, 36)
(49, 36)
(50, 36)
(51, 36)
(54, 37)
(55, 38)
(56, 38)
(58, 38)
(59, 38)
(61, 39)
(62, 40)
(63, 40)
(64, 40)
(65, 40)
(66, 40)
[END]
