[START]
(47, 12)
(46, 14)
(45, 16)
(45, 17)
(45, 18)
(44, 21)
(44, 22)
(44, 23)
(44, 26)
(43, 28)
(42, 31)
(42, 32)
(42, 34)
(42, 35)
(42, 38)
(42, 39)
(42, 40)
(41, 41)
(41, 42)
(41, 43)
(41, 44)
[END]
[START]
(46, 14)
(47, 13)
(48, 13)
(49, 13)
(50, 13)
(52, 13)
(53, 13)
(55, 14)
(58, 15)
(59, 15)
(60, 17)
(62, 18)
(63, 18)
(64, 18)
(65, 19)
(64, 19)
(64, 20)
(63, 21)
(62, 21)
(61, 22)
(59, 22)
(59, 23)
(58, 24)
(57, 25)
(56, 26)
(55, 27)
(54, 27)
(54, 28)
(53, 28)
(53, 29)
(52, 30)
(51, 30)
(51, 31)
(50, 31)
(50, 32)
(49, 32)
(49, 34)
(48, 35)
(47, 36)
(46, 36)
(45, 37)
(44, 38)
(44, 39)
(43, 39)
(43, 40)
(41, 40)
(40, 41)
(39, 41)
(38, 41)
(37, 41)
[END]
