[START]
(38, 14)
(38, 15)
(38, 16)
(38, 18)
(38, 19)
(38, 20)
(38, 21)
(38, 22)
(38, 23)
(38, 25)
(38, 26)
(38, 28)
(38, 30)
(38, 32)
(38, 34)
(38, 35)
(38, 37)
(38, 38)
(38, 39)
(38, 40)
(38, 41)
(38, 42)
(38, 43)
(38, 44)
(38, 45)
[END]
[START]
(39, 32)
(40, 32)
(41, 31)
(42, 31)
(44, 31)
(45, 31)
(47, 31)
(49, 31)
(50, 31)
(53, 31)
(55, 31)
(57, 31)
(58, 31)
(59, 31)
(60, 31)
(61, 31)
(62, 31)
[END]
[START]
(65, 16)
(65, 20)
(65, 23)
(65, 26)
(65, 30)
(65, 33)
(65, 37)
(65, 40)
(65, 43)
(65, 45)
(65, 47)
(65, 49)
(65, 51)
(66, 48)
[END]
