[START]
(55, 16)
(54, 18)
(52, 20)
(51, 22)
(50, 24)
(49, 26)
(48, 28)
(46, 29)
(46, 31)
(44, 33)
(43, 34)
(40, 37)
(39, 39)
(38, 40)
(37, 41)
(37, 42)
(36, 42)
(38, 42)
(40, 42)
(44, 42)
(50, 42)
(57, 42)
(65, 42)
(75, 41)
(82, 40)
(90, 39)
(97, 38)
(102, 37)
(107, 36)
(110, 36)
(111, 35)
(112, 35)
(113, 34)
(115, 34)
(115, 33)
[END]
[START]
(80, 15)
(79, 16)
(79, 17)
(79, 18)
(79, 20)
(79, 22)
(79, 25)
(79, 27)
(79, 32)
(79, 35)
(79, 39)
(79, 44)
(79, 47)
(79, 50)
(78, 55)
(77, 58)
(76, 63)
(76, 65)
(75, 69)
(74, 71)
[END]
