[START]
(46, 20)
(46, 19)
(47, 18)
(48, 18)
(50, 17)
(52, 16)
(54, 15)
(55, 14)
(57, 13)
(59, 12)
(60, 12)
(62, 12)
(63, 12)
(65, 13)
(66, 14)
(67, 14)
(67, 15)
(68, 15)
(69, 16)
(69, 17)
(69, 18)
(69, 20)
(69, 21)
(68, 23)
(68, 24)
(67, 26)
(66, 27)
(65, 29)
(64, 30)
(64, 31)
(63, 31)
(63, 32)
(62, 33)
(61, 33)
(60, 33)
(59, 33)
(57, 33)
(56, 33)
(55, 33)
(54, 33)
(53, 33)
(52, 33)
(50, 33)
(49, 33)
(50, 33)
(51, 33)
(53, 33)
(55, 33)
(57, 33)
(59, 33)
(60, 33)
(61, 33)
(62, 33)
(63, 33)
(64, 34)
(65, 34)
(65, 35)
(65, 36)
(66, 37)
(66, 38)
(66, 39)
(66, 40)
(66, 41)
(65, 43)
(63, 43)
(63, 45)
(61, 46)
(60, 47)
(58, 48)
(56, 49)
(55, 50)
(53, 51)
(51, 51)
(50, 51)
(49, 51)
(48, 51)
(47, 51)
(46, 51)
(45, 51)
(44, 50)
(45, 49)
(46, 48)
[END]
