[START]
(36, 15)
(36, 16)
(36, 17)
(36, 19)
(36, 21)
(36, 24)
(36, 26)
(36, 29)
(35, 32)
(34, 35)
(34, 39)
(34, 41)
(33, 44)
(32, 46)
(32, 47)
(31, 50)
(31, 51)
(31, 52)
(31, 53)
[END]
[START]
(41, 17)
(42, 19)
(43, 21)
(44, 22)
(45, 23)
(45, 25)
(46, 27)
(47, 28)
(48, 30)
(48, 31)
(49, 32)
(50, 35)
(50, 36)
(51, 37)
(52, 39)
(52, 41)
(53, 43)
(54, 43)
(54, 44)
(54, 46)
[END]
[START]
(61, 14)
(61, 15)
(61, 18)
(61, 20)
(61, 22)
(61, 23)
(61, 24)
(61, 25)
(61, 26)
(61, 27)
(61, 29)
(61, 30)
(61, 31)
(61, 32)
(61, 33)
(61, 34)
(61, 35)
(61, 36)
(61, 37)
(61, 38)
(61, 39)
(60, 41)
(60, 42)
(60, 43)
(60, 45)
(60, 47)
(60, 49)
(60, 50)
(60, 51)
(60, 52)
(60, 53)
(59, 52)
[END]
