[START]
(64, 19)
(63, 19)
(61, 20)
(59, 21)
(58, 21)
(57, 21)
(54, 22)
(53, 23)
(52, 23)
(49, 24)
(49, 25)
(48, 25)
(48, 26)
(47, 26)
(46, 28)
(45, 29)
(44, 31)
(44, 33)
(43, 36)
(42, 38)
(42, 39)
(41, 41)
(41, 43)
(41, 44)
(41, 46)
(41, 47)
(41, 49)
(42, 51)
(43, 52)
(44, 53)
(46, 54)
(47, 55)
(48, 55)
(50, 56)
(51, 56)
(52, 56)
(54, 56)
(56, 55)
(57, 54)
(60, 53)
(64, 50)
(66, 48)
(68, 45)
(70, 43)
(71, 42)
(73, 40)
(74, 39)
(75, 38)
(75, 37)
(75, 36)
(75, 35)
(75, 34)
(75, 32)
(75, 30)
(75, 28)
(75, 25)
(74, 24)
(73, 23)
(73, 22)
(73, 21)
[END]
[START]
(58, 39)
(60, 40)
(61, 41)
(63, 42)
(66, 44)
(68, 46)
(71, 49)
(73, 52)
(75, 53)
(77, 55)
(78, 57)
(79, 58)
(79, 59)
(80, 59)
[END]
